PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MODE2001,LICENSE,MONITOR,TOURN,TURTLE,AGE,SEX,ART_REEF,REEFCODE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
RED DRUM,BLACK DRUM,2013113723weC:2PM-8PM,2013637231104920131109,2013,5,51,113,37,31,417,1,3,1,1,7,0,2,2,1,1,0,0,0,,8,1104920131109011,6,6,2,8,0,0,,O,8,we,1104920131109,4,1104920131109011,1,2,C:2PM-8PM,11,,169288,169290,1757,,1,1,8,0,8,,,21JAN201413:52,1,8835440801,8835440901,1,0,1,8,2,1,59,1,88,88,,,2095.5567414,2013113721weC:2PM-8PM,,0,1104920131109011,8,,,22738,03/03/2025
RED DRUM,BLACK DRUM,2013113723weC:2PM-8PM,2013637231104920131109,2013,5,51,3,37,31,417,1,3,1,1,7,,2,2,1,0,0,0,0,,8,1104920131109012,6,6,2,8,0,0,,O,8,we,1104920131109,4,1104920131109012,,2,C:2PM-8PM,11,,169288,169290,1758,,1,1,8,0,8,,,21JAN201413:52,1,8835440801,8835440901,1,0,1,8,2,1,25,1,88,88,,,2095.5567414,2013113721weC:2PM-8PM,,0,1104920131109012,8,,,22454,03/03/2025
RED DRUM,BLACK DRUM,2013113723weC:2PM-8PM,2013637231104920131109,2013,5,51,3,37,31,417,1,3,1,1,7,,2,2,1,0,0,0,0,,8,1104920131109013,6,6,2,8,0,0,,O,8,we,1104920131109,4,1104920131109013,,2,C:2PM-8PM,11,,169288,169290,1759,,1,1,8,0,8,,,21JAN201413:52,1,8835440801,8835440901,1,0,1,8,2,1,24,1,88,88,,,2095.5567414,2013113721weC:2PM-8PM,,0,1104920131109013,8,,,22454,03/03/2025
,,2013113723weC:2PM-8PM,2013637231104920131109,2013,6,37,67,37,31,417,1,3,1,1,11.5,0,15,0,1,2,0,0,0,,8,1104920131109014,6,6,2,8,0,0,,N,8,we,1104920131109,4,1104920131109014,1,2,C:2PM-8PM,11,,,,1909,,1,1,8,0,8,,,21JAN201413:52,1,,,1,0,1,8,2,3,53,1,88,88,,,2095.5567414,2013113721weC:2PM-8PM,,0,1104920131109014,8,0,1,27284,03/03/2025
,,2013113723weC:2PM-8PM,2013637231104920131109,2013,6,37,67,37,31,417,1,3,1,1,11.5,0,20,0,1,1,0,0,0,,8,1104920131109015,6,6,2,8,0,0,,N,8,we,1104920131109,4,1104920131109015,1,2,C:2PM-8PM,11,,,,1910,,1,1,8,0,8,,,21JAN201413:52,1,,,1,0,1,8,2,3,53,2,88,88,,,2095.5567414,2013113721weC:2PM-8PM,,0,1104920131109015,8,,,27284,03/03/2025
,,2013113723weC:2PM-8PM,2013637231104920131109,2013,6,37,103,37,31,417,1,3,1,1,4.5,0,4,4,1,3,0,0,0,,8,1104920131109016,6,6,2,8,0,0,,Y,8,we,1104920131109,4,1104920131109016,1,2,C:2PM-8PM,11,JONES,,,1911,,1,1,8,0,8,,,21JAN201413:52,1,,,1,0,1,8,2,3,43,1,88,88,,,2095.5567414,2013113721weC:2PM-8PM,,0,1104920131109016,8,0,3,28555,03/03/2025
,,2013113723weB:8AM-2PM,2013637231104920131110,2013,6,37,147,37,31,417,1,3,1,1,5.5,0,10,3,1,2,1,0,0,,8,1104920131110001,6,6,1,8,0,0,,Y,8,we,1104920131110,4,1104920131110001,1,2,B:8AM-2PM,11,PITT,,,1134,,1,1,8,1,1,,,21JAN201413:52,1,,,1,0,2,8,2,3,61,1,88,88,,,5741.4470233,2013113721weB:8AM-2PM,,0,1104920131110001,8,9,0,27858,03/03/2025
,,2013113723weB:8AM-2PM,2013637231104920131110,2013,6,37,147,37,31,417,1,3,1,1,5.5,0,10,5,1,1,1,0,0,,8,1104920131110002,6,6,1,8,0,0,,Y,8,we,1104920131110,4,1104920131110002,1,2,B:8AM-2PM,11,PITT,,,1131,,1,1,8,0,1,,,21JAN201413:52,1,,,1,0,2,8,2,3,63,1,88,88,,,5741.4470233,2013113721weB:8AM-2PM,,0,1104920131110002,8,8,0,27858,03/03/2025
,RED DRUM,2013123733wdC:2PM-8PM,2013637331105220131231,2013,6,37,101,37,141,910,5,3,1,1,4,0,10,0,1,2,0,0,0,,8,1105220131231001,6,6,2,8,0,0,,N,8,wd,1105220131231,1,1105220131231001,2,3,C:2PM-8PM,12,,169290,,1531,,1,1,8,1,8,,,21JAN201413:52,1,8835440901,,1,5,1,8,2,3,46,1,88,88,,,5581.0698687,2013123732wdC:2PM-8PM,,0,1105220131231001,8,,,27576,03/03/2025
,LEFTEYE FLOUNDER GENUS,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,35,37,129,689,5,3,1,1,4,0,12,5,1,2,1,0,0,,8,1105920131103001,6,6,1,8,0,0,,N,8,we,1105920131103,1,1105920131103001,2,3,C:2PM-8PM,11,,172734,,1445,,1,1,8,1,1,,,21JAN201413:52,1,8857030300,,1,5,1,8,2,3,38,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103001,8,1,0,28601,03/03/2025
,RED DRUM,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,197,37,129,689,5,3,1,1,2,,2,1,1,0,0,0,0,,8,1105920131103002,6,6,2,8,0,0,,N,8,we,1105920131103,1,1105920131103002,,3,C:2PM-8PM,11,,169290,,1450,,1,1,8,1,8,,,21JAN201413:52,1,8835440901,,1,5,1,8,2,3,56,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103002,8,,,27018,03/03/2025
,RED DRUM,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,129,37,129,689,5,3,1,1,3,,6,0,1,0,0,0,0,,8,1105920131103003,6,6,2,8,0,0,,Y,8,we,1105920131103,1,1105920131103003,,3,C:2PM-8PM,11,NEW HANOVER,169290,,1455,,1,1,8,1,8,,,21JAN201413:52,1,8835440901,,1,5,3,8,2,3,66,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103003,8,,,28412,03/03/2025
,RED DRUM,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,129,37,129,689,5,3,1,1,3,,6,0,1,0,0,0,0,,8,1105920131103004,6,6,2,8,0,0,,Y,8,we,1105920131103,1,1105920131103004,,3,C:2PM-8PM,11,NEW HANOVER,169290,,1457,,1,1,8,1,8,,,21JAN201413:52,1,8835440901,,1,5,1,8,2,3,62,2,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103004,8,,,28412,03/03/2025
,RED DRUM,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,129,37,129,689,5,3,1,1,5,0,6,1,1,1,0,0,0,,8,1105920131103005,6,6,2,8,0,0,,Y,8,we,1105920131103,1,1105920131103005,2,3,C:2PM-8PM,11,NEW HANOVER,169290,,1540,,1,1,8,1,8,,,21JAN201413:52,1,8835440901,,1,5,1,8,2,3,49,2,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103005,8,0,1,28409,03/03/2025
,RED DRUM,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,129,37,129,689,5,3,1,1,5,0,6,1,1,1,0,0,0,,8,1105920131103006,6,6,2,8,0,0,,Y,8,we,1105920131103,1,1105920131103006,2,3,C:2PM-8PM,11,NEW HANOVER,169290,,1542,,1,1,8,1,8,,,21JAN201413:52,1,8835440901,,1,5,3,8,2,3,73,2,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103006,8,0,1,28412,03/03/2025
,SPOT,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,129,37,129,689,5,3,1,1,3,0,26,2,1,2,0,0,0,,8,1105920131103007,6,6,2,8,0,0,,Y,8,we,1105920131103,1,1105920131103007,2,3,C:2PM-8PM,11,NEW HANOVER,169267,,1615,,1,1,8,1,8,,,21JAN201413:52,1,8835440401,,1,5,1,8,2,3,52,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103007,8,,,28429,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,25,37,129,689,5,3,1,1,9,1,7,2,1,1,1,0,0,,8,1105920131103008,6,6,1,8,0,0,,N,8,we,1105920131103,1,1105920131103008,2,3,C:2PM-8PM,11,,,,1510,,1,1,8,1,1,,,21JAN201413:52,1,,,1,5,1,8,2,3,62,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103008,8,1,0,28025,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,159,37,129,689,5,3,1,1,9,1,7,2,1,2,1,0,0,,8,1105920131103009,6,6,1,8,0,0,,N,8,we,1105920131103,1,1105920131103009,2,3,C:2PM-8PM,11,,,,1512,,1,1,8,1,1,,,21JAN201413:52,1,,,1,5,1,8,2,3,49,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103009,8,1,0,28081,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,171,37,129,689,5,3,1,1,4.5,1,4,3,1,3,0,0,0,,8,1105920131103010,6,6,2,8,0,0,,N,8,we,1105920131103,1,1105920131103010,2,3,C:2PM-8PM,11,,,,1715,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,3,8,2,3,66,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103010,8,,,27030,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,19,37,129,689,5,3,1,1,3,3,250,20,1,3,0,0,0,,8,1105920131103011,6,6,2,8,0,0,,Y,8,we,1105920131103,1,1105920131103011,2,3,C:2PM-8PM,11,BRUNSWICK,,,1800,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,3,8,2,3,28,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103011,8,,,28465,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131103,2013,6,37,19,37,129,689,5,3,1,1,3,3,250,20,1,2,1,0,0,,8,1105920131103012,6,6,1,8,0,0,,Y,8,we,1105920131103,1,1105920131103012,2,3,C:2PM-8PM,11,BRUNSWICK,,,1802,,1,1,8,1,1,,,21JAN201413:52,1,,,1,5,3,8,2,3,27,1,88,88,,,2947.3355607,2013113732weC:2PM-8PM,,0,1105920131103012,8,1,2,28465,03/03/2025
LEFTEYE FLOUNDER GENUS,RED DRUM,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,141,37,133,1,1,3,1,1,3,0,200,25,1,3,1,0,0,,8,1105920131106001,6,6,1,8,0,0,,Y,8,wd,1105920131106,4,1105920131106001,1,2,B:8AM-2PM,11,PENDER,169290,172734,840,,1,1,8,0,1,,,21JAN201413:52,1,8835440901,8857030300,1,0,3,8,2,3,99,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106001,8,1,0,28457,03/03/2025
,,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,163,37,133,1,1,3,1,1,3,,10,6,1,0,0,0,0,,8,1105920131106002,6,6,2,8,0,0,,Y,8,wd,1105920131106,4,1105920131106002,,2,B:8AM-2PM,11,SAMPSON,,,1010,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,3,8,2,3,66,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106002,8,,,28382,03/03/2025
,,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,159,37,133,1,1,3,1,1,2,0,45,35,1,4,0,0,0,,8,1105920131106003,6,6,2,8,0,0,,N,8,wd,1105920131106,4,1105920131106003,1,2,B:8AM-2PM,11,,,,1035,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,3,8,2,3,70,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106003,8,0,14,27054,03/03/2025
,,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,159,37,133,1,1,3,1,1,2,0,3,0,1,4,0,0,0,,8,1105920131106004,6,6,2,8,0,0,,N,8,wd,1105920131106,4,1105920131106004,1,2,B:8AM-2PM,11,,,,1037,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,3,8,2,3,73,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106004,8,0,15,27054,03/03/2025
,KINGFISH GENUS,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,25,37,133,1,1,3,1,1,5,0,14,14,1,5,8,0,0,,8,1105920131106005,6,6,1,8,0,0,,N,8,wd,1105920131106,4,1105920131106005,1,2,B:8AM-2PM,11,,169273,,1052,,1,1,8,0,1,,,21JAN201413:52,1,8835440600,,1,0,1,8,2,3,58,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106005,8,50,0,28027,03/03/2025
,KINGFISH GENUS,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,159,37,133,1,1,3,1,1,5,0,14,14,1,4,1,0,0,,8,1105920131106006,6,6,1,8,0,0,,N,8,wd,1105920131106,4,1105920131106006,1,2,B:8AM-2PM,11,,169273,,1055,,1,1,8,0,1,,,21JAN201413:52,1,8835440600,,1,0,1,8,2,3,55,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106006,8,25,0,28146,03/03/2025
,KINGFISH GENUS,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,191,37,133,1,1,3,1,1,3.5,0,9,9,1,4,1,0,0,,8,1105920131106007,6,6,1,8,0,0,,Y,8,wd,1105920131106,4,1105920131106007,1,2,B:8AM-2PM,11,WAYNE,169273,,1110,,1,1,8,0,1,,,21JAN201413:52,1,8835440600,,1,0,1,8,2,3,49,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106007,8,8,0,27534,03/03/2025
,KINGFISH GENUS,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,191,37,133,1,1,3,1,1,3.5,0,9,2,1,4,1,0,0,,8,1105920131106008,6,6,1,8,0,0,,Y,8,wd,1105920131106,4,1105920131106008,1,2,B:8AM-2PM,11,WAYNE,169273,,1112,,1,1,8,0,1,,,21JAN201413:52,1,8835440600,,1,0,1,8,2,3,60,2,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106008,8,9,0,27534,03/03/2025
KINGFISH GENUS,SPOT,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,101,37,133,1,1,3,1,1,4.5,0,0,0,1,3,3,0,0,,8,1105920131106009,6,6,1,8,0,0,,N,8,wd,1105920131106,4,1105920131106009,1,2,B:8AM-2PM,11,,169267,169273,1125,,1,1,8,1,1,,,21JAN201413:52,1,8835440401,8835440600,1,0,2,8,2,3,47,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106009,8,3,0,27504,03/03/2025
SOUTHERN KINGFISH,SPOT,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,101,37,133,1,1,3,1,1,4.5,0,3,0,1,3,2,0,0,,8,1105920131106010,6,6,1,8,0,0,,N,8,wd,1105920131106,4,1105920131106010,1,2,B:8AM-2PM,11,,169267,169274,1127,,1,1,8,1,1,,,21JAN201413:52,1,8835440401,8835440601,1,0,2,8,2,3,55,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106010,8,4,0,27504,03/03/2025
,KINGFISH GENUS,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,21,37,133,1,1,3,1,1,4,0,20,6,1,2,1,0,0,,8,1105920131106011,6,6,1,8,0,0,,N,8,wd,1105920131106,4,1105920131106011,1,2,B:8AM-2PM,11,,169273,,1140,,1,1,8,1,1,,,21JAN201413:52,1,8835440600,,1,0,2,8,2,3,56,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106011,8,25,0,28704,03/03/2025
,KINGFISH GENUS,2013113723wdB:8AM-2PM,2013637231105920131106,2013,6,37,109,37,133,1,1,3,1,1,4,0,4,0,1,2,1,0,0,,8,1105920131106012,6,6,1,8,0,0,,N,8,wd,1105920131106,4,1105920131106012,1,2,B:8AM-2PM,11,,169273,,1142,,1,1,8,1,1,,,21JAN201413:52,1,8835440600,,1,0,2,8,2,3,59,1,88,88,,,3367.3203199,2013113721wdB:8AM-2PM,,0,1105920131106012,8,25,0,28092,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,153,37,19,388,1,3,1,1,1,0,3,3,1,1,0,0,0,,8,1105920131108001,6,6,2,8,0,0,,N,8,we,1105920131108,4,1105920131108001,1,3,B:8AM-2PM,11,,169267,,1025,,1,1,8,1,8,,,21JAN201413:52,1,8835440401,,1,0,3,8,2,3,64,1,88,88,,,8105.5722682,2013113731weB:8AM-2PM,,0,1105920131108001,8,,,28338,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,153,37,19,388,1,3,1,1,1,,3,3,1,0,0,0,0,,8,1105920131108002,6,6,2,8,0,0,,N,8,we,1105920131108,4,1105920131108002,,3,B:8AM-2PM,11,,169267,,1027,,1,1,8,1,8,,,21JAN201413:52,1,8835440401,,1,0,3,8,2,3,69,2,88,88,,,8105.5722682,2013113731weB:8AM-2PM,,0,1105920131108002,8,,,28338,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,47,37,19,279,1,3,1,1,3,0,50,10,1,1,1,0,0,,8,1105920131108003,6,6,1,8,0,0,,Y,8,we,1105920131108,4,1105920131108003,1,3,B:8AM-2PM,11,COLUMBUS,169267,,1120,,1,1,8,0,1,,,21JAN201413:52,1,8835440401,,1,0,3,8,2,3,65,1,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108003,8,2,0,28455,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,17,37,19,279,1,3,1,1,2.5,0,25,8,1,1,0,0,0,,8,1105920131108004,6,6,2,8,0,0,,Y,8,we,1105920131108,4,1105920131108004,1,3,B:8AM-2PM,11,BLADEN,169267,,1127,,1,1,8,1,8,,,21JAN201413:52,1,8835440401,,1,0,1,8,2,3,57,1,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108004,8,,,28320,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,17,37,19,279,1,3,1,1,4,0,100,25,1,2,1,0,0,,8,1105920131108005,6,6,1,8,0,0,,Y,8,we,1105920131108,4,1105920131108005,1,3,B:8AM-2PM,11,BLADEN,169267,,1205,,1,1,8,1,1,,,21JAN201413:52,1,8835440401,,1,0,1,8,2,3,50,1,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108005,8,2,0,28320,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,45,51,37,19,279,1,3,1,1,4,0,50,5,1,1,1,0,0,,8,1105920131108006,6,6,1,8,0,0,,O,8,we,1105920131108,4,1105920131108006,1,3,B:8AM-2PM,11,HORRY,169267,,1207,,1,1,8,1,1,,,21JAN201413:52,1,8835440401,,1,0,2,8,2,3,31,1,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108006,8,2,0,29566,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,155,37,19,279,1,3,1,1,4,0,75,35,1,1,1,0,0,,8,1105920131108007,6,6,1,8,0,0,,Y,8,we,1105920131108,4,1105920131108007,1,3,B:8AM-2PM,11,ROBESON,169267,,1330,,1,1,8,1,1,,,21JAN201413:52,1,8835440401,,1,0,3,8,2,3,71,2,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108007,8,4,0,28358,03/03/2025
,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,19,37,19,279,1,3,1,1,4,0,12,4,1,1,0,0,0,,8,1105920131108008,6,6,2,8,0,0,,Y,8,we,1105920131108,4,1105920131108008,1,3,B:8AM-2PM,11,BRUNSWICK,169267,,1335,,1,1,8,1,8,,,21JAN201413:52,1,8835440401,,1,0,1,8,2,3,34,1,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108008,8,,,99998,03/03/2025
KINGFISH GENUS,SPOT,2013113733weB:8AM-2PM,2013637331105920131108,2013,6,37,57,37,19,279,1,3,1,1,3.5,0,250,40,1,1,1,0,0,,8,1105920131108009,6,6,1,8,0,0,,N,8,we,1105920131108,4,1105920131108009,1,3,B:8AM-2PM,11,,169267,169273,1350,,1,1,8,1,1,,,21JAN201413:52,1,8835440401,8835440600,1,0,3,8,2,3,66,1,88,88,,,17895.419293,2013113731weB:8AM-2PM,,0,1105920131108009,8,15,0,28036,03/03/2025
,,2013113723weC:2PM-8PM,2013637231105920131109,2013,6,37,1,37,133,680,5,3,1,1,3,0,25,20,1,2,0,0,0,,8,1105920131109001,6,6,2,8,0,0,,N,8,we,1105920131109,1,1105920131109001,2,2,C:2PM-8PM,11,,,,1410,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,3,8,2,3,62,1,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109001,8,,,27302,03/03/2025
,,2013113723weC:2PM-8PM,2013637231105920131109,2013,6,37,1,37,133,680,5,3,1,1,3,0,25,20,1,1,0,0,0,,8,1105920131109002,6,6,2,8,0,0,,N,8,we,1105920131109,1,1105920131109002,2,2,C:2PM-8PM,11,,,,1412,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,3,8,2,3,58,1,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109002,8,,,27202,03/03/2025
,,2013113723weC:2PM-8PM,2013637231105920131109,2013,5,24,9,37,133,680,5,3,1,1,1,,2,2,1,0,0,0,0,,8,1105920131109003,6,6,2,8,0,0,,O,8,we,1105920131109,1,1105920131109003,,2,C:2PM-8PM,11,CALVERT,,,1435,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,1,8,2,3,58,1,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109003,8,,,20736,03/03/2025
,,2013113723weC:2PM-8PM,2013637231105920131109,2013,6,37,1,37,133,680,5,3,1,1,5,0,10,7,1,1,0,0,0,,8,1105920131109004,6,6,2,8,0,0,,N,8,we,1105920131109,1,1105920131109004,2,2,C:2PM-8PM,11,,,,1455,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,3,8,2,3,61,1,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109004,8,,,27217,03/03/2025
,,2013113723weC:2PM-8PM,2013637231105920131109,2013,6,37,1,37,133,680,5,3,1,1,5,0,10,8,1,2,0,0,0,,8,1105920131109005,6,6,2,8,0,0,,N,8,we,1105920131109,1,1105920131109005,2,2,C:2PM-8PM,11,,,,1457,,1,1,8,1,8,,,21JAN201413:52,1,,,1,5,1,8,2,3,61,1,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109005,8,,,27217,03/03/2025
,KINGFISH GENUS,2013113723weC:2PM-8PM,2013637231105920131109,2013,6,37,107,37,133,680,5,3,1,1,3.5,,50,10,1,0,0,0,0,,8,1105920131109006,6,6,2,8,0,0,,Y,8,we,1105920131109,1,1105920131109006,,2,C:2PM-8PM,11,LENOIR,169273,,1515,,1,1,8,1,8,,,21JAN201413:52,1,8835440600,,1,5,3,8,2,3,68,2,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109006,8,,,28504,03/03/2025
,,2013113723weC:2PM-8PM,2013637231105920131109,2013,6,37,101,37,133,680,5,3,1,1,6,0,3,2,1,3,2,0,0,,8,1105920131109007,6,6,1,8,0,0,,N,8,we,1105920131109,1,1105920131109007,2,2,C:2PM-8PM,11,,,,1625,,1,1,8,1,1,,,21JAN201413:52,1,,,1,5,1,8,2,3,40,1,88,88,,,2133.4338666,2013113722weC:2PM-8PM,,0,1105920131109007,8,4,0,27524,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131115,2013,6,37,67,37,19,523,1,3,1,1,3,,0,0,1,0,0,0,0,,8,1105920131115001,6,6,2,8,0,0,,N,8,we,1105920131115,4,1105920131115001,,3,C:2PM-8PM,11,,,,1405,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,2,8,2,3,65,1,88,88,,,1600.6779512,2013113731weC:2PM-8PM,,0,1105920131115001,8,,,27127,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131115,2013,6,37,67,37,19,523,1,3,1,1,3,,0,0,1,0,0,0,0,,8,1105920131115002,6,6,2,8,0,0,,N,8,we,1105920131115,4,1105920131115002,,3,C:2PM-8PM,11,,,,1407,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,2,8,2,3,63,2,88,88,,,1600.6779512,2013113731weC:2PM-8PM,,0,1105920131115002,8,,,27127,03/03/2025
KINGFISH GENUS,LEFTEYE FLOUNDER GENUS,2013113733weC:2PM-8PM,2013637331105920131115,2013,6,37,19,37,19,523,1,3,1,1,1.5,0,300,50,1,0,3,0,0,,8,1105920131115003,6,6,1,8,0,0,,Y,8,we,1105920131115,4,1105920131115003,1,3,C:2PM-8PM,11,BRUNSWICK,172734,169273,1410,,1,1,8,1,1,,,21JAN201413:52,1,8857030300,8835440600,1,0,1,8,2,3,57,1,88,88,,,1600.6779512,2013113731weC:2PM-8PM,,0,1105920131115003,8,3,0,28465,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131115,2013,6,37,19,37,19,523,1,3,1,1,1.5,,300,50,1,0,0,0,0,,8,1105920131115004,6,6,2,8,0,0,,Y,8,we,1105920131115,4,1105920131115004,,3,C:2PM-8PM,11,BRUNSWICK,,,1412,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,1,8,2,3,56,1,88,88,,,1600.6779512,2013113731weC:2PM-8PM,,0,1105920131115004,8,,,28465,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131115,2013,6,37,19,37,19,523,1,3,1,1,5,0,998,98,1,2,0,0,0,,8,1105920131115005,6,6,2,8,0,0,,Y,8,we,1105920131115,4,1105920131115005,1,3,C:2PM-8PM,11,BRUNSWICK,,,1510,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,1,8,2,3,67,1,88,88,,,1600.6779512,2013113731weC:2PM-8PM,,0,1105920131115005,8,,,99998,03/03/2025
,,2013113733weC:2PM-8PM,2013637331105920131115,2013,5,42,97,37,19,523,1,3,1,1,5,0,0,0,1,2,0,0,0,,8,1105920131115006,6,6,2,8,0,0,,O,8,we,1105920131115,4,1105920131115006,1,3,C:2PM-8PM,11,,,,1512,,1,1,8,1,8,,,21JAN201413:52,1,,,1,0,2,8,2,3,68,1,88,88,,,1600.6779512,2013113731weC:2PM-8PM,,0,1105920131115006,8,,,17872,03/03/2025
